Date,Year,Month,Rain,Max_T.,Min_T.,Cloud,Releted Hum.,Sea Level P.,Wind
2009-06-15,2009,6,6.0,35.5,27.4,7.0,75.0,1001.2,3.0
2010-06-15,2010,6,0.0,33.2,26.4,6.0,75.0,1000.6,2.8
2011-06-15,2011,6,0.0,34.0,27.4,7.0,78.0,995.9,3.1
2012-06-15,2012,6,0.0,32.8,29.3,8.0,81.0,998.0,3.4
2013-06-15,2013,6,1.0,35.0,27.4,4.0,74.0,1001.2,2.3
2014-06-15,2014,6,0.0,36.7,27.8,6.0,70.0,998.8,2.0
2015-06-15,2015,6,5.0,31.6,25.4,7.0,83.0,1001.6,2.0
2016-06-15,2016,6,3.0,32.8,26.8,7.0,81.0,999.3,0.0
2017-06-15,2017,6,37.0,34.0,25.4,7.0,80.0,1002.0,2.5
1988-06-16,1988,6,11.0,25.7,24.9,8.0,94.0,999.6,4.2
1989-06-16,1989,6,31.0,34.0,25.6,6.0,83.0,1001.9,6.0
1990-06-16,1990,6,11.0,33.4,27.4,5.0,79.0,1000.4,5.0
1991-06-16,1991,6,2.0,32.5,26.5,7.0,87.0,998.7,3.8
1992-06-16,1992,6,0.0,34.5,28.4,4.0,78.0,998.6,5.0
1993-06-16,1993,6,13.0,30.6,24.8,8.0,84.0,1000.5,4.0
1994-06-16,1994,6,3.0,31.5,27.0,7.0,83.0,996.6,4.5
1995-06-16,1995,6,0.0,30.5,28.6,7.0,88.0,1001.1,4.8
1996-06-16,1996,6,14.0,35.5,26.8,3.0,75.0,1000.1,1.5
1997-06-16,1997,6,0.0,32.8,28.0,5.0,81.0,1002.3,2.0
1998-06-16,1998,6,1.0,33.8,28.2,5.0,80.0,1004.3,1.8
1999-06-16,1999,6,0.0,33.8,27.6,6.0,74.0,1000.6,2.4
2000-06-16,2000,6,1.0,33.8,26.0,5.0,79.0,999.8,2.0
2001-06-16,2001,6,6.0,30.0,24.4,7.0,89.0,996.0,1.0
2002-06-16,2002,6,0.0,32.8,27.8,7.0,83.0,1001.9,4.0
2003-06-16,2003,6,0.0,30.6,26.2,6.0,79.0,1000.9,4.4
2004-06-16,2004,6,0.0,32.8,26.5,7.0,85.0,1000.7,4.0
2005-06-16,2005,6,2.0,31.2,25.0,7.0,87.0,998.5,2.0
2006-06-16,2006,6,4.0,34.4,27.6,7.0,83.0,1004.3,2.3
2007-06-16,2007,6,36.0,31.0,23.8,8.0,90.0,1000.4,2.8
2008-06-16,2008,6,2.0,32.6,26.6,7.0,78.0,993.1,7.4
2009-06-16,2009,6,0.0,35.9,28.9,4.0,67.0,1000.1,2.5
2010-06-16,2010,6,8.0,32.3,28.3,8.0,81.0,1001.0,2.8
2011-06-16,2011,6,3.0,29.9,26.3,8.0,83.0,993.0,6.2
2012-06-16,2012,6,0.0,27.0,26.3,8.0,83.0,997.9,4.3
2013-06-16,2013,6,0.0,35.8,27.7,3.0,67.0,1001.4,2.0
2014-06-16,2014,6,21.0,35.0,25.8,6.0,71.0,998.7,2.0
2015-06-16,2015,6,8.0,31.6,25.4,7.0,80.0,1002.0,2.0
2016-06-16,2016,6,12.0,34.2,27.6,7.0,74.0,1000.6,3.0
2017-06-16,2017,6,17.0,30.2,25.8,8.0,90.0,1000.5,2.0
1988-06-17,1988,6,28.0,28.5,24.3,7.0,91.0,1002.8,3.5
1989-06-17,1989,6,0.0,31.7,26.9,7.0,83.0,1002.6,5.0
1990-06-17,1990,6,2.0,33.0,27.4,4.0,81.0,999.2,5.0
1991-06-17,1991,6,27.0,31.2,24.4,8.0,88.0,997.6,2.6
1992-06-17,1992,6,33.0,34.8,26.1,4.0,72.0,998.6,8.0
1993-06-17,1993,6,38.0,28.0,26.0,8.0,89.0,994.1,9.4
1994-06-17,1994,6,14.0,29.5,25.5,7.0,90.0,997.5,2.8
1995-06-17,1995,6,19.0,25.5,23.1,7.0,95.0,1000.9,3.0
1996-06-17,1996,6,0.0,35.3,28.2,5.0,75.0,999.4,4.7
1997-06-17,1997,6,0.0,34.0,27.0,7.0,81.0,1001.8,2.5
1998-06-17,1998,6,0.0,35.0,28.2,4.0,79.0,1002.6,2.2
1999-06-17,1999,6,0.0,32.6,27.2,5.0,74.0,1001.7,5.2
2000-06-17,2000,6,28.0,34.2,23.8,6.0,77.0,999.0,2.0
2001-06-17,2001,6,59.0,29.2,24.2,8.0,91.0,997.3,3.2
2002-06-17,2002,6,5.0,32.2,26.0,7.0,83.0,1002.5,2.5
2003-06-17,2003,6,0.0,33.0,25.4,6.0,79.0,1000.9,3.7
2004-06-17,2004,6,67.0,33.4,24.6,6.0,82.0,998.2,5.0
2005-06-17,2005,6,21.0,34.0,25.5,6.0,81.0,997.8,4.7
2006-06-17,2006,6,71.0,34.0,22.3,5.0,78.0,1004.2,2.0
2007-06-17,2007,6,52.0,31.8,23.5,7.0,92.0,1000.3,2.5
2008-06-17,2008,6,1.0,29.1,26.0,8.0,84.0,994.9,3.8
2009-06-17,2009,6,0.0,36.5,26.2,5.0,64.0,1000.2,12.0
2010-06-17,2010,6,0.0,30.5,27.8,7.0,88.0,1002.6,2.5
2011-06-17,2011,6,13.0,27.8,25.4,8.0,91.0,993.6,7.7
2012-06-17,2012,6,9.0,32.8,25.3,6.0,82.0,998.3,2.5
2013-06-17,2013,6,0.0,35.9,28.6,3.0,66.0,1000.5,2.3
2014-06-17,2014,6,0.0,32.4,29.0,6.0,88.0,998.2,2.0
2015-06-17,2015,6,20.0,32.6,26.5,6.0,78.0,1001.6,2.7
2016-06-17,2016,6,0.0,33.7,28.0,7.0,76.0,1001.9,2.0
2017-06-17,2017,6,18.0,33.4,26.5,8.0,87.0,1000.8,2.0
1988-06-18,1988,6,56.0,33.4,24.4,5.0,85.0,1004.8,4.5
1989-06-18,1989,6,0.0,32.5,26.1,4.0,78.0,1002.2,2.0
1990-06-18,1990,6,3.0,33.2,27.8,5.0,79.0,999.0,5.3
1991-06-18,1991,6,23.0,27.6,22.8,7.0,89.0,998.1,5.0
1992-06-18,1992,6,0.0,33.7,27.0,5.0,76.0,1001.0,6.0
1993-06-18,1993,6,52.0,26.8,25.2,8.0,94.0,990.4,11.5
1994-06-18,1994,6,34.0,29.8,25.4,8.0,86.0,997.6,3.1
1995-06-18,1995,6,78.0,31.0,23.7,6.0,91.0,1001.5,2.2
1996-06-18,1996,6,0.0,34.3,27.5,6.0,77.0,998.2,3.0
1997-06-18,1997,6,0.0,30.8,27.0,6.0,83.0,1001.8,1.5
1998-06-18,1998,6,0.0,35.3,28.7,5.0,79.0,1002.1,1.7
1999-06-18,1999,6,0.0,33.2,26.7,5.0,79.0,1002.9,3.7
2000-06-18,2000,6,2.0,33.0,26.3,6.0,74.0,999.9,2.8
2001-06-18,2001,6,6.0,29.1,24.8,8.0,92.0,999.9,2.0
2002-06-18,2002,6,8.0,33.5,26.8,7.0,79.0,1000.6,4.5
2003-06-18,2003,6,3.0,30.8,26.3,7.0,79.0,1000.6,5.0
2004-06-18,2004,6,0.0,29.7,27.5,7.0,93.0,998.3,1.0
2005-06-18,2005,6,1.0,35.3,29.0,5.0,77.0,997.5,5.8
2006-06-18,2006,6,0.0,35.0,28.2,4.0,87.0,1003.5,3.0
2007-06-18,2007,6,19.0,33.5,25.3,5.0,76.0,1000.0,3.0
2008-06-18,2008,6,27.0,31.2,24.8,8.0,81.0,999.0,5.7
2009-06-18,2009,6,0.0,36.5,27.8,5.0,66.0,999.4,2.0
2010-06-18,2010,6,35.0,33.6,24.6,6.0,80.0,1003.3,4.6
2011-06-18,2011,6,15.0,27.4,24.8,8.0,91.0,996.1,3.2
2012-06-18,2012,6,17.0,32.2,25.3,6.0,87.0,998.2,2.0
2013-06-18,2013,6,0.0,36.0,28.8,4.0,67.0,998.6,2.0
2014-06-18,2014,6,15.0,32.5,26.6,7.0,80.0,997.2,2.0
2015-06-18,2015,6,0.0,33.4,27.4,5.0,76.0,1001.5,2.0
2016-06-18,2016,6,4.0,34.8,26.5,6.0,77.0,1004.1,3.2
2017-06-18,2017,6,44.0,34.0,25.6,8.0,85.0,999.8,2.0
1988-06-19,1988,6,0.0,34.1,27.3,5.0,80.0,1002.8,2.0
1989-06-19,1989,6,0.0,32.5,26.8,4.0,78.0,1000.8,7.7
1990-06-19,1990,6,3.0,31.8,27.3,6.0,85.0,998.7,7.0
1991-06-19,1991,6,5.0,31.2,24.4,7.0,83.0,998.8,3.0
1992-06-19,1992,6,1.0,34.0,27.8,5.0,81.0,1001.5,4.5
1993-06-19,1993,6,120.0,27.8,24.8,8.0,93.0,999.7,2.5
1994-06-19,1994,6,6.0,31.0,25.8,7.0,82.0,997.6,3.9
1995-06-19,1995,6,49.0,32.0,24.0,8.0,87.0,1001.8,3.5
1996-06-19,1996,6,0.0,33.0,26.4,7.0,78.0,995.2,5.2
1997-06-19,1997,6,0.0,33.7,25.3,6.0,81.0,1001.7,5.3
1998-06-19,1998,6,1.0,35.4,28.7,6.0,81.0,1002.1,2.0
1999-06-19,1999,6,2.0,33.5,25.9,5.0,79.0,1002.6,2.2
2000-06-19,2000,6,4.0,31.7,25.0,6.0,80.0,1001.9,2.0
2001-06-19,2001,6,16.0,30.0,24.0,8.0,92.0,1000.4,4.8
2002-06-19,2002,6,0.0,33.7,27.6,7.0,76.0,999.7,2.9
2003-06-19,2003,6,0.0,32.8,26.6,6.0,75.0,997.4,4.0
2004-06-19,2004,6,49.0,30.8,24.0,7.0,92.0,997.0,4.2
2005-06-19,2005,6,0.0,34.0,28.7,6.0,73.0,999.5,4.8
2006-06-19,2006,6,14.0,35.0,24.2,7.0,83.0,1002.4,1.0
2007-06-19,2007,6,0.0,34.8,28.0,6.0,76.0,1000.7,2.0
2008-06-19,2008,6,22.0,28.5,26.0,8.0,90.0,1002.4,3.7
2009-06-19,2009,6,0.0,34.8,29.6,6.0,74.0,999.4,2.7
2010-06-19,2010,6,1.0,32.5,27.4,6.0,80.0,1004.1,3.4
2011-06-19,2011,6,56.0,32.8,25.0,7.0,79.0,997.5,4.2
2012-06-19,2012,6,42.0,33.0,26.4,6.0,74.0,995.5,2.0
2013-06-19,2013,6,0.0,35.2,29.3,7.0,81.0,999.2,2.3
2014-06-19,2014,6,0.0,32.5,27.0,7.0,85.0,996.1,2.0
2015-06-19,2015,6,1.0,35.0,27.3,5.0,69.0,1000.9,2.0
2016-06-19,2016,6,2.0,34.0,27.0,5.0,75.0,1005.5,3.5
2017-06-19,2017,6,20.0,29.5,26.7,8.0,91.0,1000.1,2.0
1988-06-20,1988,6,0.0,34.9,27.8,5.0,78.0,1001.9,3.0
1989-06-20,1989,6,10.0,32.3,26.0,6.0,74.0,1000.2,9.0
1990-06-20,1990,6,14.0,31.2,27.0,6.0,86.0,1000.3,7.4
1991-06-20,1991,6,0.0,33.5,27.2,5.0,83.0,1001.8,3.5
1992-06-20,1992,6,1.0,34.0,27.3,7.0,79.0,1001.4,3.2
1993-06-20,1993,6,6.0,30.8,24.5,7.0,85.0,1001.2,2.0
1994-06-20,1994,6,1.0,30.6,26.3,7.0,83.0,997.6,5.6
1995-06-20,1995,6,5.0,31.5,24.2,7.0,85.0,1003.7,2.3
1996-06-20,1996,6,3.0,29.1,25.3,8.0,89.0,994.4,3.0
1997-06-20,1997,6,63.0,34.0,24.0,7.0,89.0,1003.2,3.5
1998-06-20,1998,6,0.0,34.3,28.8,5.0,77.0,1000.3,2.0
1999-06-20,1999,6,0.0,32.5,27.5,6.0,85.0,1000.2,1.6
2000-06-20,2000,6,11.0,30.8,23.8,7.0,84.0,1002.9,2.2
2001-06-20,2001,6,29.0,30.6,25.0,7.0,88.0,998.5,4.0
2002-06-20,2002,6,0.0,32.5,27.5,6.0,77.0,998.3,3.5
2003-06-20,2003,6,2.0,29.5,25.0,8.0,87.0,994.3,6.0
2004-06-20,2004,6,21.0,30.6,25.5,7.0,87.0,998.5,2.0
2005-06-20,2005,6,0.0,34.8,28.3,4.0,75.0,1001.5,4.0
2006-06-20,2006,6,14.0,32.7,23.0,7.0,80.0,1003.3,0.0
2007-06-20,2007,6,0.0,34.4,27.7,6.0,83.0,1001.3,0.0
2008-06-20,2008,6,10.0,30.3,24.6,8.0,89.0,1003.3,3.2
2009-06-20,2009,6,0.0,35.6,28.0,7.0,77.0,1000.4,2.0
2010-06-20,2010,6,0.0,30.9,27.6,6.0,83.0,1003.6,2.0
2011-06-20,2011,6,0.0,33.0,26.3,6.0,82.0,999.4,2.0
2012-06-20,2012,6,2.0,32.5,26.7,6.0,81.0,994.8,2.0
2013-06-20,2013,6,9.0,33.8,26.0,5.0,81.0,998.8,2.0
2014-06-20,2014,6,32.0,29.8,25.5,7.0,86.0,995.9,2.0
2015-06-20,2015,6,0.0,34.2,27.9,5.0,67.0,1000.7,2.4
2016-06-20,2016,6,0.0,35.3,27.6,5.0,71.0,1004.3,2.0
2017-06-20,2017,6,46.0,31.8,22.8,7.0,78.0,1000.2,3.0
1988-06-21,1988,6,0.0,33.2,27.5,6.0,83.0,1003.4,3.0
1989-06-21,1989,6,0.0,30.8,26.1,7.0,84.0,1001.8,11.2
1990-06-21,1990,6,8.0,32.5,27.4,6.0,83.0,1000.7,5.1
1991-06-21,1991,6,0.0,34.0,27.8,5.0,80.0,1003.9,4.0
1992-06-21,1992,6,3.0,33.2,27.0,6.0,81.0,1000.5,4.2
1993-06-21,1993,6,0.0,32.5,27.0,7.0,81.0,1001.4,4.0
1994-06-21,1994,6,0.0,32.6,26.2,7.0,81.0,998.6,4.0
1995-06-21,1995,6,0.0,32.8,27.2,6.0,82.0,1003.2,2.8
1996-06-21,1996,6,20.0,29.0,24.9,8.0,93.0,996.5,4.0
1997-06-21,1997,6,31.0,32.0,24.7,6.0,86.0,1003.0,2.2
1998-06-21,1998,6,0.0,32.4,28.7,7.0,82.0,999.4,2.3
1999-06-21,1999,6,31.0,32.4,27.0,6.0,83.0,997.6,2.6
2000-06-21,2000,6,4.0,32.4,25.4,7.0,83.0,1003.1,3.0
2001-06-21,2001,6,11.0,32.5,26.2,7.0,80.0,998.1,1.8
2002-06-21,2002,6,1.0,32.0,27.0,7.0,87.0,996.0,2.0
2003-06-21,2003,6,13.0,27.6,25.0,8.0,93.0,993.1,6.0
2004-06-21,2004,6,4.0,29.8,25.0,8.0,90.0,999.3,5.7
2005-06-21,2005,6,0.0,35.0,28.5,6.0,75.0,1003.0,3.3
2006-06-21,2006,6,2.0,33.6,26.5,6.0,75.0,1004.1,2.0
2007-06-21,2007,6,22.0,35.9,26.3,5.0,68.0,1002.1,2.8
2008-06-21,2008,6,9.0,35.2,24.6,7.0,81.0,1001.8,3.3
2009-06-21,2009,6,0.0,35.5,28.7,5.0,73.0,999.7,3.2
2010-06-21,2010,6,4.0,34.0,27.4,6.0,76.0,1001.2,3.0
2011-06-21,2011,6,7.0,32.9,26.0,7.0,79.0,999.8,2.0
2012-06-21,2012,6,6.0,32.7,27.0,7.0,76.0,996.9,3.3
2013-06-21,2013,6,34.0,35.7,25.8,6.0,74.0,998.2,2.0
2014-06-21,2014,6,13.0,28.0,26.0,8.0,89.0,997.4,2.5
2015-06-21,2015,6,0.0,33.0,27.9,6.0,72.0,999.9,3.0
2016-06-21,2016,6,0.0,34.7,27.6,7.0,76.0,1004.0,2.0
2017-06-21,2017,6,0.0,32.4,26.5,6.0,81.0,1000.0,2.5
1988-06-22,1988,6,6.0,32.0,26.7,7.0,85.0,1001.2,5.2
1989-06-22,1989,6,0.0,32.4,25.3,5.0,82.0,1003.5,6.0
1990-06-22,1990,6,1.0,31.5,27.9,8.0,88.0,998.4,3.8
1991-06-22,1991,6,0.0,34.0,28.0,6.0,81.0,1002.4,5.2
1992-06-22,1992,6,0.0,32.8,26.9,6.0,83.0,997.6,5.8
1993-06-22,1993,6,0.0,30.2,26.2,7.0,84.0,1001.4,3.2
1994-06-22,1994,6,0.0,32.2,27.2,6.0,79.0,999.7,3.8
1995-06-22,1995,6,9.0,32.0,25.8,6.0,80.0,1002.1,5.0
1996-06-22,1996,6,52.0,31.6,24.6,7.0,88.0,997.5,5.5
1997-06-22,1997,6,0.0,33.0,26.0,6.0,86.0,1001.3,1.5
1998-06-22,1998,6,0.0,34.2,28.2,5.0,79.0,999.0,1.8
1999-06-22,1999,6,2.0,32.6,27.2,8.0,91.0,995.9,1.7
2000-06-22,2000,6,7.0,31.8,25.5,7.0,84.0,1003.4,3.0
2001-06-22,2001,6,1.0,32.5,26.6,6.0,77.0,998.5,5.0
2002-06-22,2002,6,18.0,28.0,25.6,8.0,93.0,994.6,5.3
2003-06-22,2003,6,86.0,27.2,25.5,8.0,92.0,997.4,5.2
2004-06-22,2004,6,39.0,29.0,23.5,7.0,89.0,1001.1,2.9
2005-06-22,2005,6,1.0,32.2,28.4,5.0,86.0,1003.7,4.8
2006-06-22,2006,6,4.0,32.5,24.8,6.0,81.0,1003.4,0.0
2007-06-22,2007,6,0.0,32.7,27.7,6.0,81.0,1004.5,5.3
2008-06-22,2008,6,0.0,33.4,27.3,6.0,77.0,1001.0,4.3
2009-06-22,2009,6,0.0,36.2,29.0,5.0,71.0,999.2,4.5
2010-06-22,2010,6,0.0,32.3,28.2,7.0,79.0,1000.4,2.7
2011-06-22,2011,6,0.0,34.0,27.1,6.0,76.0,999.4,2.0
2012-06-22,2012,6,0.0,31.5,27.6,7.0,79.0,998.9,2.5
2013-06-22,2013,6,11.0,34.5,26.4,6.0,73.0,998.0,2.0
2014-06-22,2014,6,25.0,28.4,25.2,8.0,92.0,999.0,2.8
2015-06-22,2015,6,3.0,29.3,26.2,7.0,87.0,997.1,3.2
2016-06-22,2016,6,2.0,33.2,27.0,7.0,77.0,1004.7,2.0
2017-06-22,2017,6,0.0,32.4,27.4,7.0,81.0,1000.4,2.0
1988-06-23,1988,6,2.0,30.1,27.1,8.0,90.0,997.6,4.9
1989-06-23,1989,6,1.0,33.8,26.7,6.0,79.0,1002.7,4.1
1990-06-23,1990,6,2.0,31.0,28.1,8.0,92.0,996.6,5.0
1991-06-23,1991,6,0.0,33.0,28.5,7.0,83.0,999.3,3.8
1992-06-23,1992,6,7.0,30.4,26.5,7.0,87.0,995.6,5.2
1993-06-23,1993,6,1.0,31.5,25.8,5.0,76.0,1000.2,4.0
1994-06-23,1994,6,0.0,32.2,27.2,7.0,80.0,1000.2,4.1
1995-06-23,1995,6,0.0,31.5,27.2,6.0,85.0,1001.2,4.2
1996-06-23,1996,6,16.0,31.8,25.0,6.0,87.0,999.2,3.2
1997-06-23,1997,6,3.0,33.6,25.2,4.0,80.0,998.4,2.0
1998-06-23,1998,6,0.0,32.9,28.0,7.0,81.0,998.3,3.0
1999-06-23,1999,6,97.0,29.5,25.8,8.0,91.0,997.1,3.4
2000-06-23,2000,6,7.0,30.4,24.7,7.0,83.0,1001.2,4.3
2001-06-23,2001,6,0.0,32.8,25.8,5.0,74.0,998.8,4.0
2002-06-23,2002,6,41.0,31.2,25.0,7.0,83.0,1000.9,2.8
2003-06-23,2003,6,11.0,28.6,25.6,7.0,88.0,1002.1,4.0
2004-06-23,2004,6,21.0,34.2,23.6,7.0,79.0,998.7,3.8
2005-06-23,2005,6,25.0,30.5,26.5,6.0,84.0,1001.7,3.8
2006-06-23,2006,6,0.0,32.9,27.6,7.0,75.0,1004.7,3.0
2007-06-23,2007,6,30.0,32.6,26.0,7.0,82.0,1006.8,2.0
2008-06-23,2008,6,0.0,32.9,27.8,6.0,79.0,1000.3,4.0
2009-06-23,2009,6,0.0,35.4,29.3,6.0,73.0,999.6,2.8
2010-06-23,2010,6,0.0,34.7,28.1,6.0,70.0,999.7,2.3
2011-06-23,2011,6,0.0,35.2,28.0,6.0,77.0,998.1,2.0
2012-06-23,2012,6,0.0,30.6,27.2,7.0,83.0,997.6,3.0
2013-06-23,2013,6,0.0,34.6,28.0,7.0,73.0,997.5,2.5
2014-06-23,2014,6,14.0,28.2,25.3,8.0,91.0,998.9,2.5
2015-06-23,2015,6,19.0,30.7,26.0,7.0,85.0,996.1,2.0
2016-06-23,2016,6,1.0,33.8,27.2,7.0,79.0,1002.9,2.0
2017-06-23,2017,6,0.0,34.5,27.2,5.0,74.0,999.7,0.0
1988-06-24,1988,6,23.0,29.0,24.4,8.0,93.0,996.5,3.0
1989-06-24,1989,6,0.0,33.9,27.8,5.0,78.0,1001.4,5.3
1990-06-24,1990,6,17.0,32.6,26.2,7.0,86.0,996.2,5.0
1991-06-24,1991,6,0.0,33.4,28.4,6.0,83.0,998.0,5.6
1992-06-24,1992,6,25.0,32.0,26.9,8.0,91.0,995.0,5.5
1993-06-24,1993,6,1.0,32.5,26.5,7.0,77.0,998.6,4.8
1994-06-24,1994,6,1.0,31.8,27.1,6.0,80.0,998.8,4.2
1995-06-24,1995,6,8.0,31.8,26.4,6.0,85.0,1001.4,3.2
1996-06-24,1996,6,6.0,30.0,25.2,8.0,85.0,1001.1,2.8
1997-06-24,1997,6,0.0,32.4,24.6,7.0,86.0,996.5,1.0
1998-06-24,1998,6,15.0,33.3,26.8,6.0,82.0,999.1,2.3
1999-06-24,1999,6,16.0,28.5,25.9,8.0,91.0,997.7,1.3
2000-06-24,2000,6,4.0,30.6,23.9,8.0,89.0,999.3,2.8
2001-06-24,2001,6,0.0,31.5,26.7,6.0,79.0,999.7,2.8
2002-06-24,2002,6,7.0,31.7,25.5,6.0,79.0,1002.7,3.2
2003-06-24,2003,6,14.0,32.9,25.4,5.0,76.0,1002.3,3.8
2004-06-24,2004,6,70.0,30.6,22.4,7.0,87.0,1001.7,4.4
2005-06-24,2005,6,12.0,32.8,27.2,6.0,86.0,1000.3,3.0
2006-06-24,2006,6,0.0,31.8,27.8,7.0,78.0,1005.4,1.0
2007-06-24,2007,6,2.0,33.7,26.0,7.0,77.0,1005.7,3.0
2008-06-24,2008,6,0.0,32.7,26.5,5.0,80.0,999.9,3.5
2009-06-24,2009,6,0.0,34.8,29.2,5.0,72.0,1000.8,3.5
2010-06-24,2010,6,0.0,34.1,28.5,7.0,74.0,998.5,2.5
2011-06-24,2011,6,0.0,30.3,26.4,7.0,88.0,997.8,2.0
2012-06-24,2012,6,8.0,28.7,26.8,8.0,89.0,997.1,2.0
2013-06-24,2013,6,1.0,33.6,27.0,7.0,72.0,998.6,4.5
2014-06-24,2014,6,40.0,31.4,23.3,7.0,79.0,998.2,2.0
2015-06-24,2015,6,3.0,30.5,26.9,7.0,86.0,996.0,2.0
2016-06-24,2016,6,0.0,34.6,28.0,5.0,72.0,1002.8,3.0
2017-06-24,2017,6,0.0,34.0,27.7,5.0,72.0,998.9,2.5
1988-06-25,1988,6,48.0,32.7,25.0,7.0,91.0,996.6,4.3
1989-06-25,1989,6,0.0,32.9,28.0,5.0,80.0,1001.4,4.5
1990-06-25,1990,6,1.0,32.7,26.8,6.0,80.0,996.3,2.0
1991-06-25,1991,6,5.0,30.5,23.5,7.0,83.0,998.9,4.0
1992-06-25,1992,6,19.0,33.9,23.0,7.0,83.0,995.5,2.3
1993-06-25,1993,6,0.0,29.3,26.6,8.0,90.0,999.6,4.5
1994-06-25,1994,6,0.0,31.2,27.4,5.0,84.0,998.5,3.0
1995-06-25,1995,6,3.0,32.5,26.5,4.0,81.0,1001.2,3.0
1996-06-25,1996,6,23.0,30.5,25.2,6.0,88.0,1001.4,2.5
1997-06-25,1997,6,20.0,33.0,25.9,6.0,77.0,994.7,1.0
1998-06-25,1998,6,11.0,32.2,26.0,7.0,86.0,998.8,2.0
1999-06-25,1999,6,10.0,30.2,25.5,8.0,91.0,997.4,1.5
2000-06-25,2000,6,20.0,29.6,24.2,7.0,81.0,1000.8,2.8
2001-06-25,2001,6,0.0,31.6,27.4,6.0,78.0,999.6,3.3
2002-06-25,2002,6,1.0,30.6,26.3,7.0,81.0,1003.5,3.0
2003-06-25,2003,6,0.0,32.6,26.6,7.0,80.0,999.7,4.1
2004-06-25,2004,6,13.0,31.4,23.0,6.0,80.0,1002.6,2.0
2005-06-25,2005,6,5.0,30.2,25.2,6.0,82.0,1001.2,2.7
2006-06-25,2006,6,0.0,31.8,27.5,6.0,79.0,1004.9,1.0
2007-06-25,2007,6,0.0,34.6,27.4,5.0,72.0,1001.8,3.0
2008-06-25,2008,6,3.0,34.2,27.2,5.0,72.0,1000.7,4.0
2009-06-25,2009,6,2.0,34.1,28.4,6.0,72.0,1001.0,2.5
2010-06-25,2010,6,0.0,32.3,27.2,7.0,78.0,997.3,3.7
2011-06-25,2011,6,11.0,34.5,27.0,8.0,80.0,996.4,0.0
2012-06-25,2012,6,7.0,28.3,25.4,8.0,85.0,998.4,3.4
2013-06-25,2013,6,1.0,30.5,27.2,8.0,87.0,1001.6,5.3
2014-06-25,2014,6,19.0,33.3,24.7,6.0,77.0,999.4,2.0
2015-06-25,2015,6,9.0,29.2,26.3,8.0,91.0,994.1,2.0
2016-06-25,2016,6,0.0,35.7,28.0,6.0,69.0,1003.5,2.0
2017-06-25,2017,6,0.0,33.5,27.4,5.0,73.0,1000.1,3.0
1988-06-26,1988,6,17.0,28.5,26.1,8.0,94.0,996.1,2.0
1989-06-26,1989,6,0.0,33.8,27.7,5.0,77.0,1001.1,3.0
1990-06-26,1990,6,0.0,31.5,27.5,7.0,82.0,997.1,7.4
1991-06-26,1991,6,0.0,32.5,25.4,6.0,80.0,999.9,4.6
1992-06-26,1992,6,0.0,33.5,26.6,7.0,80.0,995.9,6.0
1993-06-26,1993,6,47.0,31.8,25.4,6.0,85.0,1002.8,5.0
1994-06-26,1994,6,10.0,33.0,26.7,5.0,78.0,996.1,4.2
1995-06-26,1995,6,2.0,33.3,26.7,5.0,79.0,1001.5,3.3
1996-06-26,1996,6,8.0,32.0,26.0,7.0,88.0,1003.3,2.8
1997-06-26,1997,6,6.0,33.6,27.2,6.0,74.0,994.5,4.6
1998-06-26,1998,6,7.0,33.2,27.4,6.0,82.0,998.2,2.0
1999-06-26,1999,6,91.0,28.4,25.0,8.0,91.0,999.4,1.7
2000-06-26,2000,6,0.0,32.4,24.0,6.0,76.0,1001.5,2.0
2001-06-26,2001,6,0.0,32.0,27.0,7.0,75.0,998.6,3.3
2002-06-26,2002,6,3.0,30.8,26.3,6.0,84.0,1005.8,4.0
2003-06-26,2003,6,0.0,30.6,28.0,8.0,86.0,1000.3,5.2
2004-06-26,2004,6,25.0,31.2,22.5,6.0,84.0,1002.8,4.0
2005-06-26,2005,6,0.0,32.2,26.8,6.0,81.0,998.9,4.0
2006-06-26,2006,6,0.0,33.2,27.5,7.0,78.0,1004.1,1.2
2007-06-26,2007,6,0.0,34.5,27.8,3.0,69.0,998.9,2.0
2008-06-26,2008,6,0.0,32.8,27.5,7.0,76.0,1000.1,5.8
2009-06-26,2009,6,0.0,34.6,27.8,5.0,73.0,1000.8,3.5
2010-06-26,2010,6,3.0,29.2,27.4,8.0,88.0,999.4,3.8
2011-06-26,2011,6,2.0,28.7,27.0,8.0,88.0,997.5,2.2
2012-06-26,2012,6,10.0,34.1,25.4,7.0,78.0,997.5,2.7
2013-06-26,2013,6,32.0,32.0,26.2,7.0,84.0,1001.5,2.0
2014-06-26,2014,6,0.0,33.3,27.0,7.0,81.0,1002.5,2.0
2015-06-26,2015,6,83.0,29.5,25.5,8.0,92.0,992.5,2.7
2016-06-26,2016,6,3.0,35.2,26.8,6.0,74.0,1003.0,2.0
2017-06-26,2017,6,1.0,33.5,27.6,6.0,73.0,1001.3,2.0
1988-06-27,1988,6,37.0,29.2,25.3,7.0,89.0,998.3,5.4
1989-06-27,1989,6,0.0,33.1,27.8,6.0,76.0,1001.3,3.8
1990-06-27,1990,6,1.0,30.5,27.0,7.0,85.0,999.8,7.7
1991-06-27,1991,6,0.0,33.6,27.6,5.0,82.0,1001.0,4.4
1992-06-27,1992,6,0.0,28.6,25.3,7.0,89.0,998.1,3.4
